geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_wt_v_SfmbtKD_change
Ktl	36.1786960822671	-3.03372375902087	0.635438826217305	-4.77421843591189	1.80406488134541e-06	0.000130108651055341	depleted in SfmbtKD
Lcp65Af	43.6293948661165	1.64533386780076	0.447308064522028	3.67830137281089	0.00023479243355054	0.00653399269562792	enriched in SfmbtKD
Lcp65Ag1	9.85413256810644	4.03980128392288	1.21412710229935	3.32732979625624	0.000876825345710893	0.0182141346154671	enriched in SfmbtKD
Lst	115.177625060113	-2.25743544859075	0.526222523491291	-4.28988754341701	1.7876361442067e-05	0.000824647826703638	depleted in SfmbtKD
Mal-A5	199.984115540064	-1.89414454727044	0.556095893093327	-3.40614734040583	0.000658866108682551	0.0146683648239522	depleted in SfmbtKD
Mco1	19.9669286851276	-2.55923098067675	0.676898023840364	-3.78082205966125	0.000156311368785565	0.00491038260040789	depleted in SfmbtKD
Mdr65	293.052191230675	-1.1194356893459	0.258837717112986	-4.32485536432563	1.52631972114231e-05	0.000743602556572161	depleted in SfmbtKD
Mip	3.49949302340602	-6.01875746037371	1.84888964415069	-3.25533623892328	0.00113258191359699	0.0220090538465783	depleted in SfmbtKD
Mtk	10.6517784414816	-6.68966678072138	2.20042424375711	-3.04017136681748	0.00236443573205284	0.0374253266336215	depleted in SfmbtKD
Muc11A	26.7812898352793	-7.40257184843516	2.37203472193283	-3.12076875603374	0.00180379618094509	0.031631295700443	depleted in SfmbtKD
ND2	255.433036591627	1.34571781819776	0.278514795437559	4.83176420155193	1.35328478553628e-06	0.000101904334475567	enriched in SfmbtKD
ND4	1391.31870568362	-1.39034492015332	0.330737327673832	-4.20377382236231	2.62501248835661e-05	0.00114394693162809	depleted in SfmbtKD
ND4L	19.2570103277789	2.15774369061518	0.444577335145559	4.85347209593741	1.21318419098597e-06	9.34151827059196e-05	enriched in SfmbtKD
Nep3	143.681024371693	-1.380735958555	0.282697529865732	-4.88414581906955	1.03878181123247e-06	8.12073628155095e-05	depleted in SfmbtKD
Nep4	54.5694225102241	-1.95736097629102	0.425052978586826	-4.60498120210488	4.12503120403536e-06	0.000254484605786302	depleted in SfmbtKD
Nlg2	26.8478787721078	-2.06975320555292	0.602361518469914	-3.43606479180542	0.000590229799726414	0.013432318619996	depleted in SfmbtKD
Nmdar2	13.2024201006992	-5.02777669858495	1.04535210820178	-4.80964897773417	1.51195573761169e-06	0.000112202454412183	depleted in SfmbtKD
Oatp58Dc	8.12610172258739	-4.18319016044547	1.0801277612372	-3.8728660724857	0.000107562941081991	0.00367184026540224	depleted in SfmbtKD
Obp44a	2367.27916457267	-2.45672708382937	0.435374343826461	-5.64279250411827	1.6731394486078e-08	2.11538532014721e-06	depleted in SfmbtKD
Obp56e	13.2013830876894	-20.3530970748419	3.69341319018266	-5.51064720539304	3.5751666749784e-08	4.06814243538375e-06	depleted in SfmbtKD
Octbeta1R	11.0174487126542	-3.34792638574515	0.737135196360832	-4.54180780170794	5.57738785092968e-06	0.000326388737036405	depleted in SfmbtKD
Oli	27.38324455181	-2.42305649847552	0.720784984024126	-3.36169114532277	0.000774667190165236	0.0168079802849199	depleted in SfmbtKD
Orct	224.587826101673	-1.24663921961231	0.35769326567515	-3.48521859157529	0.000491735152650948	0.0119164255654422	depleted in SfmbtKD
Oseg5	85.6264965949608	-1.32656948793898	0.375505389816553	-3.53275751537695	0.000411249487058696	0.0103734137856357	depleted in SfmbtKD
Osi4	85.5329873094182	1.58418035033748	0.245901364864055	6.44234061577206	1.17644884419682e-10	2.23111344692957e-08	enriched in SfmbtKD
Osi6	114.404828144728	2.12658542278523	0.292724492317978	7.26480181397049	3.7358559672486e-13	9.80997460528024e-11	enriched in SfmbtKD
PGRP-SB2	14.7294724435397	33.9141527994475	4.62629443180408	7.33073808841479	2.28888601882931e-13	6.33526532941378e-11	enriched in SfmbtKD
Pal2	131.926183825	-1.05236648801548	0.285397088242913	-3.68737640070022	0.000226578085748137	0.00640990656394107	depleted in SfmbtKD
Picot	89.8245304417348	-1.42858312779209	0.337915417444351	-4.22763524255994	2.36160227850945e-05	0.00105152908409631	depleted in SfmbtKD
Proc	12.4531755643923	-3.57752887373912	1.14870723502789	-3.11439570035638	0.00184322110711434	0.0320482637656331	depleted in SfmbtKD
Prx2540-1	10.0105529918242	-4.03780737865566	1.03388747943324	-3.90546114444595	9.40458694366436e-05	0.00333260812768397	depleted in SfmbtKD
Ptr	104.639962145228	-1.22510995933735	0.299760814320355	-4.08695833748325	4.37065568559343e-05	0.00173487925876598	depleted in SfmbtKD
Pxt	15.8242349732364	2.79776802234073	0.818806772816166	3.41688431901731	0.000633421888130681	0.0142255999042682	enriched in SfmbtKD
Rcd-1r	14.8034148870274	2.77169081219144	0.75543292371733	3.66900981565977	0.000243491731419068	0.00672129062388862	enriched in SfmbtKD
Rdl	33.2281285950508	-1.76356669525844	0.429698298724722	-4.10419752764308	4.05720707802839e-05	0.00162940618376819	depleted in SfmbtKD
RpS5b	590.416590634958	5.93052736696214	0.347970536333717	17.0431882809599	3.92726061464505e-65	1.0054768988645e-61	enriched in SfmbtKD
Sh	52.1892881807993	-1.56590509991447	0.357142116566265	-4.38454337161304	1.16229324909811e-05	0.000603575507090055	depleted in SfmbtKD
Shawl	41.4881802041913	3.73554274379688	0.862059986849244	4.33327471496499	1.46907604617231e-05	0.000735467607693886	enriched in SfmbtKD
Slc45-1	100.817324457618	-1.72614466167323	0.544882346145064	-3.16792179795394	0.00153532813217295	0.0278781833361405	depleted in SfmbtKD
SoYb	350.450814633826	2.84037672169165	0.196621217057936	14.4459319507452	2.65935706161845e-47	4.53907927800576e-44	enriched in SfmbtKD
Syn1	99.4945481075556	-1.19334499741141	0.315300400244942	-3.78478744868181	0.000153840003595902	0.00486257863217788	depleted in SfmbtKD
Task6	49.0967002700086	-2.779474119436	0.887910707053985	-3.13035319582761	0.00174596241957667	0.0308665053408857	depleted in SfmbtKD
Tdc1	119.84351392035	1.78920109652174	0.484360799366239	3.69394281878884	0.000220803474631337	0.00633854283455044	enriched in SfmbtKD
TrpA1	150.510901306906	2.36315299169476	0.308271939826874	7.6658063430032	1.77711158542509e-14	6.49978562369228e-12	enriched in SfmbtKD
Tsp42Eh	11.3542075223366	-2.85701001091818	0.783211366111147	-3.64781479756096	0.000264480166340883	0.00716545339549466	depleted in SfmbtKD
Tsp5D	22.5129804262025	-2.22973450392296	0.716191579667812	-3.11332130567238	0.00184994498042853	0.0320563224104375	depleted in SfmbtKD
Ugt86Di	768.326181195536	1.10092587762126	0.186319433525743	5.90880863465673	3.4459071669898e-09	4.90132434682536e-07	enriched in SfmbtKD
VAChT	45.8632573467894	-2.01410778067563	0.460902691131382	-4.36991976708052	1.24292195880039e-05	0.000636438189003738	depleted in SfmbtKD
VGAT	16.1949504561805	-3.25113218945489	0.969980804416627	-3.35174899817756	0.000803027890664272	0.0171329346422767	depleted in SfmbtKD
VGlut	36.3983909492607	-4.63326620027363	0.998906817147948	-4.63833675047129	3.51224194524373e-06	0.000223409128951808	depleted in SfmbtKD
Vsx1	16.9492579106626	-2.46966113383597	0.764622510825518	-3.22990900590884	0.00123829622196729	0.0234840585354944	depleted in SfmbtKD
Zmynd10	60.496056337529	1.63061694881198	0.271529338500347	6.00530667447523	1.90970592125188e-09	2.83439106370153e-07	enriched in SfmbtKD
alpha-Est10	103.659193468954	-1.11316958437101	0.293636045880188	-3.79098411107612	0.00015005155435057	0.00475751692911514	depleted in SfmbtKD
alrm	29.5174484198318	-3.84854565283587	0.889705561630047	-4.32563964845277	1.52089878970184e-05	0.000743602556572161	depleted in SfmbtKD
ase	98.2617161956142	-1.2541070605771	0.195722297441975	-6.40758399511894	1.47843641698949e-10	2.70369059756953e-08	depleted in SfmbtKD
bam	62.2980453405753	5.70208633290948	0.498858766020708	11.4302618723007	2.9521716144804e-30	3.02331895038938e-27	enriched in SfmbtKD
beat-IIIb	33.8690699440676	-1.68223336816442	0.38861553050007	-4.32878574358499	1.49933708938757e-05	0.000738207265981638	depleted in SfmbtKD
beat-IIa	21.0797638008267	-2.83222968163762	0.79972875046667	-3.54148788571739	0.00039787712860396	0.0100608880840325	depleted in SfmbtKD
beat-Ia	13.2476197201041	-3.2854427101591	0.900351607270296	-3.64906630213053	0.000263195174986717	0.00715088916352995	depleted in SfmbtKD
beat-Ic	7.47294268484332	-3.03328667414492	0.981418500267315	-3.09071682805931	0.00199673958391717	0.0336325823666048	depleted in SfmbtKD
beat-VI	13.1498102932654	-5.32991071816869	1.18230694997061	-4.50806004168476	6.54230641530979e-06	0.000374300335190992	depleted in SfmbtKD
beat-Va	4.41296933793486	-6.94827685414334	2.07151255446599	-3.35420455896513	0.000795934985422645	0.0170835988865333	depleted in SfmbtKD
bru3	110.501140384505	-1.15325724003365	0.301298700770612	-3.82762101888935	0.000129387772215968	0.00429065313957388	depleted in SfmbtKD
cac	130.540426126527	1.14688961960344	0.314300866444587	3.64901831985768	0.000263244333038843	0.00715088916352995	enriched in SfmbtKD
cas	17.2586367369441	-2.73121008368817	0.679043368487273	-4.02214381354254	5.76708260812002e-05	0.00215549974415172	depleted in SfmbtKD
cona	306.359706252627	7.15437102620937	0.862668261143206	8.29330502634745	1.10144412449359e-16	5.12722239951767e-14	enriched in SfmbtKD
corolla	63.3262334028482	1.58051113789332	0.364989366999836	4.33029364905862	1.48910631385399e-05	0.000736711969090757	enriched in SfmbtKD
del	470.992191988534	1.80965163256198	0.120480265043537	15.0203158327053	5.40495704785911e-51	1.1070433025425e-47	enriched in SfmbtKD
dhd	13.6260443573605	8.30113357088524	1.64499117405828	5.04630888104155	4.5042701398532e-07	3.88340811510732e-05	enriched in SfmbtKD
dnd	32.0217156195719	1.53945404083315	0.410791838466487	3.74752830187677	0.000178585691714744	0.00541093511494288	enriched in SfmbtKD
dpr11	50.3634020518343	-1.28578035199641	0.39891333513601	-3.22320724514768	0.00126763802314639	0.0239076998067074	depleted in SfmbtKD
dpr21	15.1237015713017	-2.2094752884536	0.664662913341663	-3.32420426069093	0.000886712244311354	0.0183422920390889	depleted in SfmbtKD
dsb	50.3997639103365	-2.00094341884093	0.682748623446926	-2.93071761717946	0.00338180035813046	0.0480265478803524	depleted in SfmbtKD
eIF4E-3	38.5108118143341	7.56406908558457	1.24199955441922	6.09023494305653	1.12745105603661e-09	1.83273432775728e-07	enriched in SfmbtKD
ea	439.377416194265	1.09372268544873	0.285187046154294	3.83510646853503	0.000125509914432927	0.00420048050231242	enriched in SfmbtKD
erm	33.6176636438833	-3.6141292371131	0.875811298389772	-4.12660723121279	3.68154378764879e-05	0.00151416425418921	depleted in SfmbtKD
fat-spondin	428.622539551384	1.38086176831851	0.234232603040101	5.89525860361164	3.74095034775065e-09	5.17717196098844e-07	enriched in SfmbtKD
fd59A	12.0725799647028	-4.70816137917961	1.37180266211042	-3.43209815028092	0.000598930756558163	0.0136001105940402	depleted in SfmbtKD
fne	175.198883897026	-3.11832753843359	0.654308539472644	-4.76583652866105	1.88071700238241e-06	0.00013375293625971	depleted in SfmbtKD
fs(1)Yb	58.6253574229551	2.65228201958213	0.403499377391828	6.57319978218099	4.92453111891991e-11	1.02922700385426e-08	enriched in SfmbtKD
fusl	26.0088852647533	-3.27665732666226	1.00326945012527	-3.26597937000189	0.00109086196313714	0.021483687239399	depleted in SfmbtKD
gce	62.3859423375443	-1.66072594865293	0.494197488142367	-3.36044999924102	0.00077815614460385	0.0168479853633996	depleted in SfmbtKD
gd	24.745464746818	2.73544322700663	0.680764212425942	4.01819481264846	5.86457027922196e-05	0.00218396597198226	enriched in SfmbtKD
hll	15.1809619977851	-3.7965116959672	1.07659466051596	-3.52640769567604	0.000421237971863956	0.0105474280436645	depleted in SfmbtKD
hoe1	84.1414702391305	-1.17139472631102	0.351863190440295	-3.32911983445961	0.000871209107831695	0.0181342529945211	depleted in SfmbtKD
igl	15.7362168454238	-2.79552345697442	0.734139507878012	-3.8078913162632	0.000140156843573457	0.00454223492099927	depleted in SfmbtKD
inaD	29.5496425414596	1.59606395011536	0.493920366870989	3.23141959143437	0.00123176975168028	0.0234036252819253	enriched in SfmbtKD
jdp	75.559305603015	-1.66603679521986	0.319066040023927	-5.22160489124736	1.7737911145796e-07	1.66654998205593e-05	depleted in SfmbtKD
kn	40.5718728714441	-3.01205231117295	0.969405493909902	-3.10711289557938	0.00188924234624043	0.0323540649964017	depleted in SfmbtKD
krimp	761.693962575383	4.40068101259192	0.237112776688622	18.5594427851981	6.84105168894057e-77	3.50296051732202e-73	enriched in SfmbtKD
lectin-28C	380.013569490026	-1.04447282625948	0.301002487290568	-3.4699807156451	0.000520495733856486	0.0124251673902664	depleted in SfmbtKD
lov	16.5561406632769	-2.52527377846922	0.656066555552157	-3.84911219311263	0.000118546705009634	0.00401998942385319	depleted in SfmbtKD
lox	35.23989046449	1.17613296705179	0.366624005109146	3.20800861553419	0.00133657494481188	0.0249778540325154	enriched in SfmbtKD
mGluR	12.1088945374357	-2.04400334250962	0.627703159356405	-3.25632157818892	0.00112865841361174	0.0219745072505663	depleted in SfmbtKD
mael	68.7800530901974	1.40547734836631	0.27444301058671	5.12119928054151	3.03598594947783e-07	2.73647694071214e-05	enriched in SfmbtKD
mei-218	16.8028025868573	-2.5794307866946	0.610872725779091	-4.22253388937092	2.41571062351815e-05	0.00106634881445902	depleted in SfmbtKD
mmd	37.8518114048853	-2.3387885325229	0.566997741738283	-4.12486392865114	3.70954003397964e-05	0.00151957597951942	depleted in SfmbtKD
nAChRalpha1	23.1764528646884	-3.00568116257844	0.701416580509271	-4.2851584152689	1.82609021347585e-05	0.000833505159323827	depleted in SfmbtKD
nAChRalpha2	12.6241073371436	-3.99451644966375	1.10957507448088	-3.60004162091747	0.00031816624829142	0.00837619678342528	depleted in SfmbtKD
nAChRalpha6	16.9836645341708	-3.40757842526963	0.907442760439052	-3.75514420724556	0.000173241701828038	0.00529602468185353	depleted in SfmbtKD
nAChRbeta1	9.79040664346757	-3.51136040153387	1.03800893122934	-3.38278438257297	0.00071754944126894	0.0157353829294116	depleted in SfmbtKD
nec	42.5404968484467	-2.19047848809748	0.675407083961886	-3.24319738438084	0.00118196295765071	0.0228599392765186	depleted in SfmbtKD
ninaC	31.9447719657112	1.21815975014705	0.398068242972139	3.06017817711801	0.00221205349717079	0.03584436687425	enriched in SfmbtKD
nos	30.1235044614291	5.29360719684289	0.745951996929469	7.09644483644088	1.28007006277053e-12	3.12123750305547e-10	enriched in SfmbtKD
piwi	60.5243140097637	2.0794688979102	0.403411045649414	5.15471482582401	2.54017201273102e-07	2.34359473715121e-05	enriched in SfmbtKD
ppk13	209.733651258555	3.67723930736389	0.416369818990709	8.83166632076651	1.03127706398309e-18	6.21253436014755e-16	enriched in SfmbtKD
pros	796.333752616376	-1.0742112072693	0.282617766036728	-3.80093304937419	0.000144152250817054	0.0046423371088599	depleted in SfmbtKD
qin	56.4949306624256	3.67678001511217	0.420485649792043	8.74412721796944	2.24746114149382e-18	1.27868053055768e-15	enriched in SfmbtKD
rad	17.7905332270477	-2.62887053279491	0.652801998686282	-4.0270565011831	5.64794641073063e-05	0.00212647584739596	depleted in SfmbtKD
sage	49.9964914730134	-1.21923255455464	0.407834134022543	-2.98953043122979	0.0027940661389537	0.0426438618912441	depleted in SfmbtKD
skl	29.0871383663581	-1.591858077526	0.540984631400563	-2.94251996291431	0.00325552795318565	0.0470867798952527	depleted in SfmbtKD
snRNA:7SK	26.9801187839351	2.56593192682003	0.605281960732738	4.23923409796284	2.24283679351326e-05	0.00100300836691569	enriched in SfmbtKD
sna	12.1138168556025	-3.32052785498221	0.820820371803907	-4.04537700213839	5.22389876724549e-05	0.00199619206251347	depleted in SfmbtKD
stops	79.4874661350785	1.04366836572522	0.233185113580979	4.47570751707864	7.61586853440618e-06	0.000421589781950561	enriched in SfmbtKD
sut2	84.7433778324704	6.03438959019045	0.862279345498423	6.99818408233169	2.59301262183258e-12	6.03523687731533e-10	enriched in SfmbtKD
swi2	8.03708882761709	-4.46725571248014	1.26802032244569	-3.52301586449651	0.00042666582010179	0.0106534296309164	depleted in SfmbtKD
tap	19.4070673411282	-3.81030148594979	0.823095534707735	-4.62923357651643	3.67021596038398e-06	0.000230593138958849	depleted in SfmbtKD
tut	168.610693541596	4.2759786647609	0.248391143790077	17.2146985577499	2.06017627642821e-66	7.03275508230045e-63	enriched in SfmbtKD
unc79	44.0966193687203	-2.10741280034083	0.413134689040325	-5.10103086534844	3.37808461522549e-07	3.00825778648037e-05	depleted in SfmbtKD
upd1	293.037334349556	2.01398604714312	0.192182137482311	10.4795693997758	1.07230851715818e-25	9.9831922947427e-23	enriched in SfmbtKD
upd2	25.0023468010005	2.53786313281545	0.548217089611571	4.62930321018194	3.66898209830478e-06	0.000230593138958849	enriched in SfmbtKD
upd3	64.8283035093181	4.41138603711849	0.488272407125349	9.03468222398651	1.64479618363098e-19	1.0527723572853e-16	enriched in SfmbtKD
vas	43.9431423457477	1.12193505364779	0.36775558321245	3.05076280242265	0.00228260822702072	0.0366397975751084	enriched in SfmbtKD
wor	29.0613227113258	-2.69724939061174	0.688540931956058	-3.91734066259387	8.95311852191535e-05	0.00319473473111272	depleted in SfmbtKD
wrapper	108.145955284343	-1.14862482325169	0.313429564186279	-3.66469840276151	0.000247630216116157	0.00679887679154305	depleted in SfmbtKD
wry	26.3454529287475	-4.05952050941345	0.860345102225146	-4.71847924619335	2.37614203411585e-06	0.00016115278524093	depleted in SfmbtKD
y	87.1567052995995	2.40189773734435	0.673578264561882	3.56587773642996	0.000362640417800678	0.00935466125616309	enriched in SfmbtKD
